vardekod,vardebenamning
29,"Tillverkning av motorfordon, släpfordon och påhängsvagnar"
291,Motorfordonstillverkning
2910,Motorfordonstillverkning
29101,Tillverkning av personbilar och andra lätta motorfordon
29102,Tillverkning av lastbilar och andra tunga motorfordon
292,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar
2920,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar
29200,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar
293,Tillverkning av delar och tillbehör till motorfordon
2931,Tillverkning av elektrisk och elektronisk utrustning för motorfordon
29310,Tillverkning av elektrisk och elektronisk utrustning för motorfordon
2932,Tillverkning av andra delar och tillbehör till motorfordon
29320,Tillverkning av andra delar och tillbehör till motorfordon
30,Tillverkning av andra transportmedel
301,Byggande av fartyg och båtar
3011,Byggande av fartyg och flytande materiel
30110,Byggande av fartyg och flytande materiel
3012,Byggande av fritidsbåtar
30120,Byggande av fritidsbåtar
302,Tillverkning av rälsfordon
3020,Tillverkning av rälsfordon
30200,Tillverkning av rälsfordon
303,"Tillverkning av luftfartyg, rymdfarkoster o.d."
3030,"Tillverkning av luftfartyg, rymdfarkoster o.d."
30300,"Tillverkning av luftfartyg, rymdfarkoster o.d."
304,Tillverkning av militära stridsfordon
3040,Tillverkning av militära stridsfordon
30400,Tillverkning av militära stridsfordon
309,Övrig tillverkning av transportmedel
3091,Tillverkning av motorcyklar
30910,Tillverkning av motorcyklar
3092,Tillverkning av cyklar och invalidfordon
30920,Tillverkning av cyklar och invalidfordon
3099,Diverse övrig transportmedelstillverkning
30990,Diverse övrig transportmedelstillverkning
31,Tillverkning av möbler
310,Tillverkning av möbler
3101,Tillverkning av kontors- och butiksmöbler samt kontors- och butiksinredningar
31011,Tillverkning av kontors- och butiksmöbler
31012,Tillverkning av kontors- och butiksinredningar
3102,Tillverkning av köksmöbler och köksinredningar
31021,Tillverkning av köksmöbler
31022,Tillverkning av köksinredningar
3103,Tillverkning av madrasser
31030,Tillverkning av madrasser
3109,Tillverkning av andra möbler
31090,Tillverkning av andra möbler
32,Annan tillverkning
321,"Tillverkning av smycken, guld- och silversmedsvaror samt bijouterier"
3211,Prägling av mynt
32110,Prägling av mynt
3212,"Tillverkning av smycken, guld- och silversmedsvaror"
32120,"Tillverkning av smycken, guld- och silversmedsvaror"
3213,Tillverkning av bijouterier o.d.
32130,Tillverkning av bijouterier o.d.
322,Tillverkning av musikinstrument
3220,Tillverkning av musikinstrument
32200,Tillverkning av musikinstrument
323,Tillverkning av sportartiklar
3230,Tillverkning av sportartiklar
32300,Tillverkning av sportartiklar
324,Tillverkning av spel och leksaker
3240,Tillverkning av spel och leksaker
32400,Tillverkning av spel och leksaker
325,Tillverkning av medicinsk och dental utrustning
3250,Tillverkning av medicinsk och dental utrustning
32501,Tillverkning av medicinska och dentala instrument och tillbehör
32502,Tillverkning av tandproteser
329,Övrig tillverkning
3291,Tillverkning av borstbinderiarbeten
32910,Tillverkning av borstbinderiarbeten
3299,Diverse övrig tillverkning
32990,Diverse övrig tillverkning
33,Reparation och installation av maskiner och apparater
331,"Reparation av metallvaror, maskiner och apparater"
3311,Reparation av metallvaror
33110,Reparation av metallvaror
3312,Reparation av maskiner
33120,Reparation av maskiner
3313,Reparation av elektronisk och optisk utrustning
33130,Reparation av elektronisk och optisk utrustning
3314,Reparation av elapparatur
33140,Reparation av elapparatur
3315,Reparation och underhåll av fartyg och båtar
33150,Reparation och underhåll av fartyg och båtar
3316,Reparation och underhåll av luftfartyg och rymdfarkoster
33160,Reparation och underhåll av luftfartyg och rymdfarkoster
3317,Reparation och underhåll av andra transportmedel
33170,Reparation och underhåll av andra transportmedel
3319,Reparation av annan utrustning
33190,Reparation av annan utrustning
332,Installation av industrimaskiner och -utrustning
3320,Installation av industrimaskiner och -utrustning
33200,Installation av industrimaskiner och -utrustning
35,"Försörjning av el, gas, värme och kyla"
351,"Generering, överföring och distribution av elkraft"
3511,Generering av elektricitet
35110,Generering av elektricitet
3512,Överföring av elektricitet
35120,Överföring av elektricitet
3513,Distribution av elektricitet
35130,Distribution av elektricitet
3514,Handel med elektricitet
35140,Handel med elektricitet
352,Gasförsörjning; distribution av gasformiga bränslen via rörnät
3521,Framställning av gas
35210,Framställning av gas
3522,Distribution av gasformiga bränslen via rörnät
35220,Distribution av gasformiga bränslen via rörnät
3523,Handel med gas via rörnät
35230,Handel med gas via rörnät
353,Försörjning av värme och kyla
3530,Försörjning av värme och kyla
35300,Försörjning av värme och kyla
36,Vattenförsörjning
360,Vattenförsörjning
3600,Vattenförsörjning
36001,Grundvattenförsörjning
36002,Ytvattenförsörjning
37,Avloppsrening
370,Avloppsrening
3700,Avloppsrening
37000,Avloppsrening
38,Avfallshantering; återvinning
381,Insamling av avfall
3811,Insamling av icke-farligt avfall
38110,Insamling av icke-farligt avfall
3812,Insamling av farligt avfall
38120,Insamling av farligt avfall
382,Behandling och bortskaffande av avfall
3821,Behandling och bortskaffande av icke-farligt avfall
38210,Behandling och bortskaffande av icke-farligt avfall
3822,Behandling och bortskaffande av farligt avfall
38220,Behandling och bortskaffande av farligt avfall
383,Återvinning
3831,Demontering av uttjänta fordon och maskiner
38311,Demontering av uttjänta fordon
38312,Demontering av elektrisk och elektronisk utrustning
38319,Demontering av övrig kasserad utrustning
3832,Återvinning av källsorterat material
38320,Återvinning av källsorterat material
39,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
390,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
3900,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
39000,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
41,Byggande av hus
411,Utformning av byggprojekt
4110,Utformning av byggprojekt
41100,Utformning av byggprojekt
412,Byggande av bostadshus och andra byggnader
4120,Byggande av bostadshus och andra byggnader
41200,Byggande av bostadshus och andra byggnader
42,Anläggningsarbeten
421,Anläggning av vägar och järnvägar
4211,Anläggning av vägar och motorvägar
42110,Anläggning av vägar och motorvägar
4212,Anläggning av järnvägar och tunnelbanor
42120,Anläggning av järnvägar och tunnelbanor
4213,Anläggning av broar och tunnlar
42130,Anläggning av broar och tunnlar
422,Allmännyttiga anläggningsarbeten
4221,"Allmännyttiga anläggningsarbeten för värme, vatten och avlopp"
42210,"Allmännyttiga anläggningsarbeten för värme, vatten och avlopp"
4222,Anläggningsarbeten för el och telekommunikation
42220,Anläggningsarbeten för el och telekommunikation
429,Andra anläggningsarbeten
4291,Vattenbyggnad
42910,Vattenbyggnad
4299,Övriga anläggningsarbeten
42990,Övriga anläggningsarbeten
43,Specialiserad bygg- och anläggningsverksamhet
431,Rivning av hus samt mark- och grundarbeten
4311,Rivning av hus och byggnader
43110,Rivning av hus och byggnader
4312,Mark- och grundarbeten
43120,Mark- och grundarbeten
4313,Markundersökning
43130,Markundersökning
432,"Elinstallationer, VVS-arbeten och andra bygginstallationer"
4321,Elinstallationer
43210,Elinstallationer
4322,VVS-arbeten
43221,Värme- och sanitetsarbeten
43222,Ventilationsarbeten
43223,Kyl- och frysinstallationsarbeten
43229,Övriga VVS-arbeten
4329,Andra bygginstallationer
43290,Andra bygginstallationer
433,Slutbehandling av byggnader
4331,"Puts-, fasad- och stuckatörsarbeten"
43310,"Puts-, fasad- och stuckatörsarbeten"
4332,Byggnadssnickeriarbeten
43320,Byggnadssnickeriarbeten
4333,Golv- och väggbeläggningsarbeten
43330,Golv- och väggbeläggningsarbeten
4334,Måleri- och glasmästeriarbeten
43341,Måleriarbeten
43342,Glasmästeriarbeten
4339,Annan slutbehandling av byggnader
43390,Annan slutbehandling av byggnader
439,Annan specialiserad bygg- och anläggningsverksamhet
4391,Takarbeten
43911,Takarbeten av plåt
43912,Takarbeten av andra material än plåt
4399,Övrig specialiserad bygg- och anläggningsverksamhet
43991,Uthyrning av bygg- och anläggningsmaskiner med förare
43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet
45,Handel samt reparation av motorfordon och motorcyklar
451,Handel med motorfordon utom motorcyklar
4511,Handel med personbilar och lätta motorfordon
45110,Handel med personbilar och lätta motorfordon
4519,Handel med andra motorfordon utom motorcyklar
45191,"Handel med lastbilar, bussar och specialfordon"
45192,"Handel med husvagnar, husbilar, släpfordon och påhängsvagnar"
452,Underhåll och reparation av motorfordon utom motorcyklar
4520,Underhåll och reparation av motorfordon utom motorcyklar
45201,Allmän service och reparation av motorfordon utom motorcyklar
45202,"Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar"
45203,Installationer och reparationer av elsystem till motorfordon utom motorcyklar
45204,Däckservice
453,Handel med reservdelar och tillbehör till motorfordon utom motorcyklar
4531,Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar
45310,Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar
4532,Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar
45320,Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar
454,Handel med och service av motorcyklar inklusive reservdelar och tillbehör
4540,Handel med och service av motorcyklar inklusive reservdelar och tillbehör
45400,Handel med och service av motorcyklar inklusive reservdelar och tillbehör
46,Parti- och provisionshandel utom med motorfordon
461,Provisionshandel utom med motorfordon
4611,"Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat"
46110,"Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat"
4612,"Provisionshandel med bränsle, malm, metaller och industrikemikalier"
46120,"Provisionshandel med bränsle, malm, metaller och industrikemikalier"
4613,Provisionshandel med virke och byggmaterial
46130,Provisionshandel med virke och byggmaterial
4614,"Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg"
46141,"Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg utom kontorsutrustning och datorer"
46142,Provisionshandel med kontorsutrustning och datorer
4615,"Provisionshandel med möbler, hushålls- och järnhandelsvaror"
46150,"Provisionshandel med möbler, hushålls- och järnhandelsvaror"
4616,"Provisionshandel med textilier, kläder, skodon och lädervaror"
46160,"Provisionshandel med textilier, kläder, skodon och lädervaror"
4617,"Provisionshandel med livsmedel, drycker och tobak"
46170,"Provisionshandel med livsmedel, drycker och tobak"
4618,Provisionshandel med annat specialsortiment
46180,Provisionshandel med annat specialsortiment
4619,Provisionshandel med blandat sortiment
46190,Provisionshandel med blandat sortiment
462,Partihandel med jordbruksråvaror och levande djur
4621,"Partihandel med spannmål, råtobak, utsäde och djurfoder"
46210,"Partihandel med spannmål, råtobak, utsäde och djurfoder"
4622,Partihandel med blommor och växter
46220,Partihandel med blommor och växter
4623,Partihandel med levande djur
46230,Partihandel med levande djur
4624,"Partihandel med hudar, skinn och läder"
46240,"Partihandel med hudar, skinn och läder"
463,"Partihandel med livsmedel, drycker och tobak"
4631,Partihandel med frukt och grönsaker
46310,Partihandel med frukt och grönsaker
4632,Partihandel med kött- och köttvaror
46320,Partihandel med kött- och köttvaror
4633,"Partihandel med mejeriprodukter, ägg, matolja och matfett"
46330,"Partihandel med mejeriprodukter, ägg, matolja och matfett"
4634,Partihandel med drycker
46340,Partihandel med drycker
4635,Partihandel med tobak
46350,Partihandel med tobak
4636,"Partihandel med socker, choklad och sockerkonfektyrer"
46360,"Partihandel med socker, choklad och sockerkonfektyrer"
4637,"Partihandel med kaffe, te, kakao och kryddor"
46370,"Partihandel med kaffe, te, kakao och kryddor"
4638,"Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur"
46380,"Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur"
4639,"Icke specialiserad partihandel med livsmedel, drycker och tobak"
46390,"Icke specialiserad partihandel med livsmedel, drycker och tobak"
464,Partihandel med hushållsvaror
4641,Partihandel med textilier
46410,Partihandel med textilier
4642,Partihandel med kläder och skodon
46420,Partihandel med kläder och skodon
4643,"Partihandel med hushållsapparater, samt elartiklar"
46431,Partihandel med elektriska hushållsmaskiner och -apparater
46432,Partihandel med ljud- och bildanläggningar samt videoutrustning
46433,Partihandel med inspelade band och skivor för musik och bild
46434,Partihandel med elartiklar
46435,Partihandel med fotografiska och optiska produkter
4644,"Partihandel med glas och porslin, rengöringsmedel"
46440,"Partihandel med glas och porslin, rengöringsmedel"
4645,Partihandel med parfym och kosmetika
46450,Partihandel med parfym och kosmetika
4646,Partihandel med medicinsk utrustning och apoteksvaror
46460,Partihandel med medicinsk utrustning och apoteksvaror
4647,"Partihandel med möbler, mattor och belysningsartiklar"
46470,"Partihandel med möbler, mattor och belysningsartiklar"
4648,Partihandel med ur och guldsmedsvaror
46480,Partihandel med ur och guldsmedsvaror
4649,Partihandel med andra hushållsvaror
46491,Partihandel med sport- och fritidsartiklar
46492,Partihandel med kontorsförbrukningsvaror
46499,Partihandel med övriga hushållsvaror
465,Partihandel med informations- och kommunikationsutrustning
4651,Partihandel med datorer och kringutrustning samt programvara
46510,Partihandel med datorer och kringutrustning samt programvara
4652,Partihandel med elektronik- och telekommunikationsutrustning
46521,Partihandel med elektronikkomponenter
46522,Partihandel med teleprodukter
466,Partihandel med övriga maskiner och övrig utrustning
4661,Partihandel med jordbruksmaskiner och -utrustning
46610,Partihandel med jordbruksmaskiner och -utrustning
4662,Partihandel med verktygsmaskiner
46620,Partihandel med verktygsmaskiner
4663,"Partihandel med gruv-, bygg- och anläggningsmaskiner"
46630,"Partihandel med gruv-, bygg- och anläggningsmaskiner"
4664,"Partihandel med textil-, sy- och stickmaskiner"
46640,"Partihandel med textil-, sy- och stickmaskiner"
4665,Partihandel med kontorsmöbler
46650,Partihandel med kontorsmöbler
4666,Partihandel med andra kontorsmaskiner och kontorsutrustning
46660,Partihandel med andra kontorsmaskiner och kontorsutrustning
4669,Partihandel med andra maskiner och annan utrustning
46691,Partihandel med mät- och precisionsinstrument
46692,Partihandel med datoriserad materialhanteringsutrustning
46699,Partihandel med diverse övriga maskiner och utrustning
467,Annan specialiserad partihandel
4671,Partihandel med bränslen
46710,Partihandel med bränslen
4672,Partihandel med metaller och metallmalmer
46720,Partihandel med metaller och metallmalmer
4673,"Partihandel med virke, andra byggmaterial och sanitetsgods"
46731,Partihandel med virke och andra byggmaterial
46732,Partihandel med sanitetsgods
4674,Partihandel med järnhandelsvaror och VVS-armatur
46741,Partihandel med järnhandelsvaror
46742,Partihandel med VVS-varor
4675,Partihandel med kemiska produkter
46750,Partihandel med kemiska produkter
4676,Partihandel med andra insatsvaror
46761,Partihandel med industriförnödenheter
46762,Partihandel med emballage
46769,Partihandel med övriga insatsvaror
4677,Partihandel med avfallsprodukter och skrot
46771,Partihandel med uttjänta fordon
46772,Partihandel med metallavfall och metallskrot
46773,Partihandel med avfall och skrot av icke-metall
469,Övrig partihandel
4690,Övrig partihandel
46900,Övrig partihandel
47,Detaljhandel utom med motorfordon och motorcyklar
471,Detaljhandel med brett sortiment
4711,"Detaljhandel med brett sortiment, mest livsmedel, drycker och tobak"
47111,"Varuhus- och stormarknadshandel, mest livsmedel, drycker och tobak"
47112,"Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad"
4719,Annan detaljhandel med brett sortiment
47191,Annan varuhus- och stormarknadshandel
47199,Övrig detaljhandel med brett sortiment
472,"Specialiserad butikshandel med livsmedel, drycker och tobak"
4721,Specialiserad butikshandel med frukt och grönsaker
47210,Specialiserad butikshandel med frukt och grönsaker
4722,Specialiserad butikshandel med kött och charkuterier
47220,Specialiserad butikshandel med kött och charkuterier
4723,"Specialiserad butikshandel med fisk, skal- och blötdjur"
47230,"Specialiserad butikshandel med fisk, skal- och blötdjur"
4724,"Specialiserad butikshandel med bröd, konditorivaror och konfektyrer"
47241,Specialiserad butikshandel med bröd och konditorivaror
47242,Specialiserad butikshandel med konfektyrer
4725,Specialiserad butikshandel med alkoholhaltiga och andra drycker
47250,Specialiserad butikshandel med alkoholhaltiga och andra drycker
4726,Specialiserad butikshandel med tobaksvaror
47260,Specialiserad butikshandel med tobaksvaror
4729,Annan specialiserad butikshandel med livsmedel
47291,Specialiserad butikshandel med hälsokost
47299,Övrig specialiserad butikshandel med livsmedel
473,Specialiserad detaljhandel med drivmedel
4730,Specialiserad detaljhandel med drivmedel
47300,Specialiserad detaljhandel med drivmedel
474,Specialiserad butikshandel med informations- och kommunikationsutrustning
4741,"Specialiserad butikshandel med datorer, programvara, data- och tv-spel"
47410,"Specialiserad butikshandel med datorer, programvara, data- och tv-spel"
4742,Specialiserad butikshandel med telekommunikationsutrustning
47420,Specialiserad butikshandel med telekommunikationsutrustning
4743,Specialiserad butikshandel med ljud- och bildanläggningar samt videoutrustning
47430,Specialiserad butikshandel med ljud- och bildanläggningar samt videoutrustning
475,Specialiserad butikshandel med heminredningsartiklar och husgeråd
4751,Specialiserad butikshandel med textilier
47510,Specialiserad butikshandel med textilier
4752,"Specialiserad butikshandel med bygg-, järn- och VVS-varor samt färger och glas"
47521,Specialiserad butikshandel med virke och byggvaror
47522,Specialiserad butikshandel med järn- och VVS-varor
47523,"Specialiserad butikshandel med färger, fernissor och lacker"
4753,Specialiserad butikshandel med mattor och inredningstextilier
47531,Specialiserad butikshandel med mattor och annan vägg- och golvbeklädnad
47532,Specialiserad butikshandel med inredningstextilier
4754,Specialiserad butikshandel med elektriska hushållsmaskiner och hushållsapparater
47540,Specialiserad butikshandel med elektriska hushållsmaskiner och hushållsapparater
4759,"Specialiserad butikshandel med möbler, belysnings- och heminredningsartiklar"
47591,Specialiserad butikshandel med möbler för hemmet
47592,Specialiserad butikshandel med kontorsmöbler
47593,"Specialiserad butikshandel med glas, porslin och andra bosättningsvaror"
47594,Specialiserad butikshandel med belysningsartiklar
47595,Specialiserad butikshandel med musikinstrument och noter
476,Specialiserad butikshandel med kultur- och fritidsartiklar
4761,Specialiserad butikshandel med böcker
47610,Specialiserad butikshandel med böcker
4762,Specialiserad butikshandel med tidningar och kontorsförbrukningsvaror
47621,Specialiserad butikshandel med tidningar
47622,Specialiserad butikshandel med kontorsförbrukningsvaror
4763,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild
47630,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild
4764,Specialiserad butikshandel med sport- och fritidsartiklar
47641,Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar
47642,Specialiserad butikshandel med cyklar
47643,Specialiserad butikshandel med båtar
4765,Specialiserad butikshandel med spel och leksaker
47650,Specialiserad butikshandel med spel och leksaker
477,Övrig specialiserad butikshandel med hushållsvaror
4771,Specialiserad butikshandel med kläder
47711,"Specialiserad butikshandel med herr-, dam- och barnkläder, blandat"
47712,Specialiserad butikshandel med herrkläder
47713,Specialiserad butikshandel med damkläder
47714,Specialiserad butikshandel med barnkläder
47715,Specialiserad butikshandel med pälsar
4772,Specialiserad butikshandel med skodon och lädervaror
47721,Specialiserad butikshandel med skodon
47722,"Specialiserad butikshandel med väskor, reseffekter och lädervaror"
4773,Apotekshandel
47730,Apotekshandel
4774,Specialiserad butikshandel med sjukvårdsartiklar
47740,Specialiserad butikshandel med sjukvårdsartiklar
4775,Specialiserad butikshandel med kosmetika och hygienartiklar
47750,Specialiserad butikshandel med kosmetika och hygienartiklar
4776,"Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel samt små sällskapsdjur"
47761,"Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel"
47762,Specialiserad butikshandel med små sällskapsdjur
4777,"Specialiserad butikshandel med ur, guldsmedsvaror och smycken"
47771,Specialiserad butikshandel med ur
47772,Specialiserad butikshandel med guldsmedsvaror och smycken
4778,Annan specialiserad butikshandel med nya varor
47781,Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning
47782,Specialiserad butikshandel med fotoutrustning
47783,Specialiserad butikshandel med konst samt galleriverksamhet
47784,Specialiserad butikshandel med mynt och frimärken
47789,Övrig specialiserad butikshandel
4779,Specialiserad butikshandel med antikviteter och andra begagnade varor
47791,Specialiserad butikshandel med antikviteter och begagnade böcker
47792,Specialiserad butikshandel med övriga begagnade varor
47793,Auktioner i butik
478,Torg- och marknadshandel
4781,"Torg- och marknadshandel med livsmedel, drycker och tobak"
47810,"Torg- och marknadshandel med livsmedel, drycker och tobak"
4782,"Torg- och marknadshandel med textilier, kläder och skodon"
47820,"Torg- och marknadshandel med textilier, kläder och skodon"
4789,Torg- och marknadshandel med övriga varor
47890,Torg- och marknadshandel med övriga varor
479,"Detaljhandel ej i butik, på torg eller marknad"
4791,Postorderhandel och detaljhandel på Internet
47911,Postorderhandel och detaljhandel på Internet med brett sortiment
47912,Postorderhandel och detaljhandel på Internet med beklädnadsvaror
47913,Postorderhandel och detaljhandel på Internet med böcker och andra mediavaror
47914,Postorderhandel och detaljhandel på Internet med datorer och annan elektronisk utrustning
47915,Postorderhandel och detaljhandel på Internet med sport- och fritidsutrustning
47916,Postorderhandel och detaljhandel på Internet med bosättningsvaror
47917,Auktioner på Internet
47919,Postorderhandel och detaljhandel på Internet med övriga varor
4799,"Övrig detaljhandel ej i butik, på torg eller marknad"
47991,Provisionsdetaljhandel (ej auktioner)
47992,Ambulerande och tillfällig handel med livsmedel
47993,Ambulerande och tillfällig handel med övriga varor
47994,Auktioner ej i butik eller på Internet
47999,Övrig detaljhandel ej i butik
49,Landtransport; transport i rörsystem
491,"Järnvägstransport, passagerartrafik"
4910,"Järnvägstransport, passagerartrafik"
49100,"Järnvägstransport, passagerartrafik"
492,"Järnvägstransport, godstrafik"
4920,"Järnvägstransport, godstrafik"
49200,"Järnvägstransport, godstrafik"
493,"Annan landtransport, passagerartrafik"
4931,Kollektivtrafik
49311,Linjebussverksamhet
49319,Övrig kollektivtrafik
4932,Taxitrafik
49320,Taxitrafik
4939,Annan landtransport av passagerare
49390,Annan landtransport av passagerare
494,"Vägtransport, godstrafik och flyttjänster"
4941,"Vägtransport, godstrafik"
49410,"Vägtransport, godstrafik"
4942,Flyttjänster
49420,Flyttjänster
495,Transport i rörsystem
4950,Transport i rörsystem
49500,Transport i rörsystem
50,Sjötransport
501,"Havs- och kustsjöfart, passagerartrafik"
5010,"Havs- och kustsjöfart, passagerartrafik"
50101,Reguljär sjötrafik över hav och kust av passagerare
50102,Icke reguljär sjötrafik över hav och kust av passagerare
502,"Havs- och kustsjöfart, godstrafik"
5020,"Havs- och kustsjöfart, godstrafik"
50201,Reguljär sjötrafik över hav och kust av gods
50202,Icke reguljär sjötrafik över hav och kust av gods
503,"Sjöfart på inre vattenvägar, passagerartrafik"
5030,"Sjöfart på inre vattenvägar, passagerartrafik"
50301,Reguljär sjötrafik på inre vattenvägar av passagerare
50302,Icke reguljär sjötrafik på inre vattenvägar av passagerare
504,"Sjöfart på inre vattenvägar, godstrafik"
5040,"Sjöfart på inre vattenvägar, godstrafik"
50401,Reguljär sjötrafik på inre vattenvägar av gods
50402,Icke reguljär sjötrafik på inre vattenvägar av gods
51,Lufttransport
511,"Lufttransport, passagerartrafik"
5110,"Lufttransport, passagerartrafik"
51101,Reguljär lufttransport av passagerare
51102,Icke reguljär lufttransport av passagerare
512,"Lufttransport, godstrafik och rymdfart"
5121,"Lufttransport, godstrafik"
51211,Reguljär lufttransport av gods
51212,Icke reguljär lufttransport av gods
5122,Rymdfart
51220,Rymdfart
52,Magasinering och stödtjänster till transport
521,Magasinering och varulagring
5210,Magasinering och varulagring
52100,Magasinering och varulagring
522,Stödtjänster till transport
5221,Stödtjänster till landtransport
52211,Bärgning för landtransport
52219,Övriga stödtjänster till landtransport
5222,Stödtjänster till sjötransport
52220,Stödtjänster till sjötransport
5223,Stödtjänster till lufttransport
52230,Stödtjänster till lufttransport
5224,Godshantering
52241,Hamngodshantering
52249,Övrig godshantering
5229,Övriga stödtjänster till transport
52290,Övriga stödtjänster till transport
53,Post- och kurirverksamhet
531,Postbefordran via nationella posten
5310,Postbefordran via nationella posten
53100,Postbefordran via nationella posten
532,Annan postbefordran samt kurirverksamhet
5320,Annan postbefordran samt kurirverksamhet
53201,Annan postbefordran
53202,Bud- och kurirverksamhet
53203,Tidningsdistribution
55,Hotell- och logiverksamhet
551,Hotellverksamhet
5510,Hotellverksamhet
55101,Hotellverksamhet med restaurangrörelse
55102,Drift av konferensanläggningar
55103,Hotellverksamhet utan restaurangrörelse
552,Semesterbostäder och annan korttidsinkvartering
5520,Semesterbostäder och annan korttidsinkvartering
55201,Vandrarhemsverksamhet
55202,Stugbyverksamhet m.m.
553,Campingplatsverksamhet
5530,Campingplatsverksamhet
55300,Campingplatsverksamhet
559,Annan logiverksamhet
5590,Annan logiverksamhet
55900,Annan logiverksamhet
56,"Restaurang-, catering- och barverksamhet"
561,Restaurangverksamhet
5610,Restaurangverksamhet
56100,Restaurangverksamhet
562,Cateringverksamhet
5621,Cateringverksamhet vid enskilda evenemang
56210,Cateringverksamhet vid enskilda evenemang
5629,Annan catering- och centralköksverksamhet
56291,Drift av personalmatsalar
56292,Centralköksverksamhet för sjukhus
56293,"Centralköksverksamhet för skolor, omsorgs- och andra institutioner"
56294,Cateringverksamhet för transportsektorn
56299,Övrig cateringverksamhet
563,Barverksamhet
5630,Barverksamhet
56300,Barverksamhet
58,Förlagsverksamhet
581,Utgivning av böcker och tidskrifter och annan förlagsverksamhet
5811,Bokutgivning
58110,Bokutgivning
5812,Publicering av kataloger och sändlistor
58120,Publicering av kataloger och sändlistor
5813,Tidningsutgivning
58131,Dagstidningsutgivning
58132,Annonstidningsutgivning
5814,Utgivning av tidskrifter
58140,Utgivning av tidskrifter
5819,Annan förlagsverksamhet
58190,Annan förlagsverksamhet
582,Utgivning av programvara
5821,Utgivning av dataspel
58210,Utgivning av dataspel
5829,Utgivning av annan programvara
58290,Utgivning av annan programvara
59,"Film-, video- och tv-programverksamhet, ljudinspelningar och fonogramutgivning"
591,"Film-, video- och TV-programverksamhet"
5911,"Produktion av film, video och TV-program"
59110,"Produktion av film, video och TV-program"
5912,"Efterproduktion av film, video och TV-program"
59120,"Efterproduktion av film, video och TV-program"
5913,"Film-, video- och TV-programdistribution"
59130,"Film-, video- och TV-programdistribution"
5914,Filmvisning
59140,Filmvisning
592,Ljudinspelning och fonogramutgivning
5920,Ljudinspelning och fonogramutgivning
59200,Ljudinspelning och fonogramutgivning
60,Planering och sändning av program
601,Sändning av radioprogram
6010,Sändning av radioprogram
60100,Sändning av radioprogram
602,Planering av TV-program och sändningsverksamhet
6020,Planering av TV-program och sändningsverksamhet
60200,Planering av TV-program och sändningsverksamhet
61,Telekommunikation
611,Trådbunden telekommunikation
6110,Trådbunden telekommunikation
61100,Trådbunden telekommunikation
612,Trådlös telekommunikation
6120,Trådlös telekommunikation
61200,Trådlös telekommunikation
613,Telekommunikation via satellit
6130,Telekommunikation via satellit
61300,Telekommunikation via satellit
619,Annan telekommunikation
6190,Annan telekommunikation
61900,Annan telekommunikation
62,"Dataprogrammering, datakonsultverksamhet o.d."
620,"Dataprogrammering, datakonsultverksamhet o.d."
6201,Dataprogrammering
62010,Dataprogrammering
6202,Datakonsultverksamhet
62020,Datakonsultverksamhet
6203,Datordrifttjänster
62030,Datordrifttjänster
6209,Andra IT- och datatjänster
62090,Andra IT- och datatjänster
63,Informationstjänster
631,"Databehandling, hosting o.d.; webbportaler"
6311,"Databehandling, hosting o.d."
63110,"Databehandling, hosting o.d."
6312,Webbportaler
63120,Webbportaler
639,Andra informationstjänster
6391,Nyhetsservice
63910,Nyhetsservice
6399,Övriga informationstjänster
63990,Övriga informationstjänster
64,Finansiella tjänster utom försäkring och pensionsfondsverksamhet
641,Monetär finansförmedling
6411,Centralbanksverksamhet
64110,Centralbanksverksamhet
6419,Annan monetär finansförmedling
64190,Annan monetär finansförmedling
642,Holdingverksamhet
6420,Holdingverksamhet
