code,label,label_en,parent_code,valid_from,valid_to
1072,"Tillverkning av knäckebröd, kex och konserverade bakverk","Manufacture of rusks, biscuits, preserved pastries and cakes",107,,
1073,Tillverkning av mjölprodukter,Manufacture of farinaceous products,107,,
1081,Sockertillverkning,Manufacture of sugar,108,,
1082,"Tillverkning av kakao, choklad- och sockerkonfektyrer","Manufacture of cocoa, chocolate and sugar confectionery",108,,
1083,Framställning av te och kaffe,Processing of tea and coffee,108,,
1084,Tillverkning av kryddor och andra smaksättare,Manufacture of condiments and seasonings,108,,
1085,Tillverkning av lagad mat och färdigrätter,Manufacture of prepared meals and dishes,108,,
1086,Tillverkning av homogeniserade livsmedelsberedningar inklusive dietmat,Manufacture of homogenised food preparations and dietetic food,108,,
1089,Framställning av diverse övriga livsmedel,Manufacture of other food products n.e.c.,108,,
1091,Framställning av beredda fodermedel,Manufacture of prepared feeds for farm animals,109,,
1092,Framställning av mat till sällskapsdjur,Manufacture of prepared pet foods,109,,
1101,"Destillering, rening och tillblandning av spritdrycker","Distilling, rectifying and blending of spirits",110,,
1102,Framställning av vin från druvor,Manufacture of wine from grape,110,,
1103,Framställning av cider och andra jästa drycker av frukt,Manufacture of cider and other fermented fruit beverages,110,,
1104,Framställning av andra icke-destillerade jästa drycker,Manufacture of other non-distilled fermented beverages,110,,
1105,Framställning av öl,Manufacture of beer,110,,
1106,Framställning av malt,Manufacture of malt,110,,
1107,"Framställning av läskedrycker, mineralvatten och annat vatten på flaska",Manufacture of soft drinks and bottled waters,110,,
1200,Tobaksvarutillverkning,Manufacture of tobacco products,120,,
1310,Garntillverkning,Preparation and spinning of textile fibres,131,,
1320,Vävnadstillverkning,Weaving of textiles,132,,
1330,"Blekning, färgning och annan textilberedning",Finishing of textiles,133,,
1391,Tillverkning av trikåväv,Manufacture of knitted and crocheted fabrics,139,,
1392,Tillverkning av hushållstextilier och andra sydda inredningsartiklar,Manufacture of household textiles and made-up furnishing articles,139,,
1393,Tillverkning av mattor,Manufacture of carpets and rugs,139,,
1394,Tågvirkes- och bindgarnstillverkning,"Manufacture of cordage, rope, twine and netting",139,,
1395,Tillverkning av bondad duk och varor av bondad duk,Manufacture of non-wovens and non-woven articles,139,,
1396,Tillverkning av andra tekniska textilier och industritextilier,Manufacture of other technical and industrial textiles,139,,
1399,Övrig textilietillverkning,Manufacture of other textiles n.e.c.,139,,
1410,Tillverkning av trikåvaror,Manufacture of knitted and crocheted apparel,141,,
1421,Tillverkning av gång- och ytterkläder,Manufacture of outerwear,142,,
1422,"Tillverkning av underkläder, skjortor och blusar",Manufacture of underwear,142,,
1423,"Tillverkning av arbets-, skydds- och överdragskläder",Manufacture of workwear,142,,
1424,Tillverkning av läder- och skinnkläder samt pälsvaror,Manufacture of leather clothes and fur apparel,142,,
1429,Tillverkning av diverse övriga beklädnadsvaror och tillbehör,Manufacture of other wearing apparel and accessories n.e.c.,142,,
1511,"Garvning och annan beredning av läder-, skinn- och pälsvaror","Tanning, dressing, dyeing of leather and fur",151,,
1512,"Tillverkning av reseffekter, handväskor, sadel- och seldon oavsett material","Manufacture of luggage, handbags, saddlery and harness of any material",151,,
1520,Tillverkning av skodon,Manufacture of footwear,152,,
1611,Sågning och hyvling av trä,Sawmilling and planing of wood,161,,
1612,Bearbetning och slutbehandling av trä,Processing and finishing of wood,161,,
1621,Tillverkning av fanér och träbaserade skivor,Manufacture of veneer sheets and wood-based panels,162,,
1622,Tillverkning av sammansatta parkettgolv,Manufacture of assembled parquet floors,162,,
1623,Tillverkning av andra byggnads- och inredningssnickerier,Manufacture of other builders' carpentry and joinery,162,,
1624,Träförpackningstillverkning,Manufacture of wooden containers,162,,
1625,Tillverkning av dörrar och fönster av trä,Manufacture of doors and windows of wood,162,,
1626,Tillverkning av fasta bränslen av vegetabilisk biomassa,Manufacture of solid fuels from vegetable biomass,162,,
1627,Slutbehandling av varor av trä,Finishing of wooden products,162,,
1628,"Tillverkning av andra varor av trä och varor av kork, halm, rotting o.d.","Manufacture of other products of wood and articles of cork, straw and plaiting materials",162,,
1711,Massatillverkning,Manufacture of pulp,171,,
1712,Pappers- och papptillverkning,Manufacture of paper and paperboard,171,,
1721,Tillverkning av wellpapp och pappers- och pappförpackningar,"Manufacture of corrugated paper, paperboard and containers of paper and paperboard",172,,
1722,Tillverkning av hushålls- och hygienartiklar av papper,Manufacture of household and sanitary goods and of toilet requisites,172,,
1723,"Tillverkning av skrivpapper, kuvert o.d.",Manufacture of paper stationery,172,,
1724,Tapettillverkning,Manufacture of wallpaper,172,,
1725,Tillverkning av andra pappers- och pappvaror,Manufacture of other articles of paper and paperboard,172,,
1811,Tryckning av dagstidningar,Printing of newspapers,181,,
1812,Annan tryckning,Other printing,181,,
1813,Grafiska tjänster före tryckning (prepress/premedia),Pre-press and pre-media services,181,,
1814,Bokbindning och annan verksamhet avseende tryckning,Binding and related services,181,,
1820,Reproduktion av inspelningar,Reproduction of recorded media,182,,
1910,Tillverkning av stenkolsprodukter,Manufacture of coke oven products,191,,
1920,Tillverkning av raffinerade petroleumprodukter och fossila bränsleprodukter,Manufacture of refined petroleum products and fossil fuel products,192,,
2011,Industrigasframställning,Manufacture of industrial gases,201,,
2012,Tillverkning av färgämnen,Manufacture of dyes and pigments,201,,
2013,Tillverkning av andra oorganiska baskemikalier,Manufacture of other inorganic basic chemicals,201,,
2014,Tillverkning av andra organiska baskemikalier,Manufacture of other organic basic chemicals,201,,
2015,Tillverkning av gödselmedel och kväveprodukter,Manufacture of fertilisers and nitrogen compounds,201,,
2016,Basplastframställning,Manufacture of plastics in primary forms,201,,
2017,Tillverkning av syntetiskt basgummi,Manufacture of synthetic rubber in primary forms,201,,
2020,"Tillverkning av bekämpningsmedel, desinfektionsmedel och andra lantbrukskemiska produkter","Manufacture of pesticides, disinfectants and other agrochemical products",202,,
2030,"Tillverkning av färg, lack, tryckfärg m.m.","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",203,,
2041,"Tillverkning av tvål, såpa, tvättmedel och polermedel","Manufacture of soap and detergents, cleaning and polishing preparations",204,,
2042,Tillverkning av parfym och toalettartiklar,Manufacture of perfume and toilet preparations,204,,
2051,Tillverkning av flytande biobränslen,Manufacture of liquid biofuels,205,,
2059,Tillverkning av diverse övriga kemiska produkter,Manufacture of other chemical products n.e.c.,205,,
2060,Konstfibertillverkning,Manufacture of man-made fibres,206,,
2110,Tillverkning av farmaceutiska basprodukter,Manufacture of basic pharmaceutical products,211,,
2120,Tillverkning av läkemedel,Manufacture of pharmaceutical preparations,212,,
2211,"Tillverkning och regummering av däck, tillverkning av slangar","Manufacture, retreading and rebuilding of rubber tyres and manufacture of tubes",221,,
2212,Annan gummivarutillverkning,Manufacture of other rubber products,221,,
2221,Tillverkning av plasthalvfabrikat,"Manufacture of plastic plates, sheets, tubes and profiles",222,,
2222,Plastförpackningstillverkning,Manufacture of plastic packing goods,222,,
2223,Tillverkning av dörrar och fönster av plast,Manufacture of doors and windows of plastic,222,,
2224,Byggplastvarutillverkning,Manufacture of builders’ ware of plastic,222,,
2225,Bearbetning och slutbehandling av plastvaror,Processing and finishing of plastic products,222,,
2226,Annan plastvarutillverkning,Manufacture of other plastic products,222,,
2311,Tillverkning av planglas,Manufacture of flat glass,231,,
2312,Bearbetning av planglas,Shaping and processing of flat glass,231,,
2313,"Tillverkning av buteljer, glasförpackningar och husgeråd av glas",Manufacture of hollow glass,231,,
2314,Tillverkning av glasfiber,Manufacture of glass fibres,231,,
2315,Tillverkning av andra glasvaror inklusive tekniska glasvaror,"Manufacture and processing of other glass, including technical glassware",231,,
2320,Tillverkning av eldfasta produkter,Manufacture of refractory products,232,,
2331,Tillverkning av keramiska golv- och väggplattor,Manufacture of ceramic tiles and flags,233,,
2332,"Tillverkning av murtegel, takpannor och andra byggvaror av tegel","Manufacture of bricks, tiles and construction products, in baked clay",233,,
2341,Tillverkning av keramiska hushålls- och prydnadsartiklar,Manufacture of ceramic household and ornamental articles,234,,
2342,Tillverkning av keramiska sanitetsartiklar,Manufacture of ceramic sanitary fixtures,234,,
2343,Tillverkning av keramiska isolatorer o.d.,Manufacture of ceramic insulators and insulating fittings,234,,
2344,Tillverkning av andra tekniska keramiska produkter,Manufacture of other technical ceramic products,234,,
2345,Tillverkning av andra keramiska produkter,Manufacture of other ceramic products,234,,
2351,Tillverkning av cement,Manufacture of cement,235,,
2352,Tillverkning av kalk och gips,Manufacture of lime and plaster,235,,
2361,Tillverkning av betongvaror för byggändamål,Manufacture of concrete products for construction purposes,236,,
2362,Tillverkning av gipsvaror för byggändamål,Manufacture of plaster products for construction purposes,236,,
2363,Tillverkning av fabriksblandad betong,Manufacture of ready-mixed concrete,236,,
2364,Tillverkning av murbruk,Manufacture of mortars,236,,
2365,Tillverkning av fibercementvaror,Manufacture of fibre cement,236,,
2366,"Tillverkning av andra varor av betong, cement och gips","Manufacture of other articles of concrete, cement and plaster",236,,
2370,"Huggning, formning och slutlig bearbetning av sten","Cutting, shaping and finishing of stone",237,,
2391,Tillverkning av slipmedel,Manufacture of abrasive products,239,,
2399,Tillverkning av diverse övriga icke-metalliska mineraliska produkter,Manufacture of other non-metallic mineral products n.e.c.,239,,
2410,Framställning av järn och stål samt ferrolegeringar,Manufacture of basic iron and steel and of ferro-alloys,241,,
2420,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål","Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",242,,
2431,Tillverkning av kalldragen stålstång,Cold drawing of bars,243,,
2432,Tillverkning av kallvalsade stålband,Cold rolling of narrow strip,243,,
2433,Tillverkning av andra kallformade produkter av stål,Cold forming or folding,243,,
2434,Tillverkning av kalldragen ståltråd,Cold drawing of wire,243,,
2441,Framställning av ädla metaller,Precious metals production,244,,
2442,Framställning av aluminium,Aluminium production,244,,
2443,"Framställning av bly, zink och tenn","Lead, zinc and tin production",244,,
2444,Framställning av koppar,Copper production,244,,
2445,Framställning av andra metaller,Other non-ferrous metal production,244,,
2446,Tillverkning av kärnbränsle,Processing of nuclear fuel,244,,
2451,Gjutning av järn,Casting of iron,245,,
2452,Gjutning av stål,Casting of steel,245,,
2453,Gjutning av lättmetall,Casting of light metals,245,,
2454,Gjutning av andra metaller,Casting of other non-ferrous metals,245,,
2511,Tillverkning av metallstommar och delar därav,Manufacture of metal structures and parts of structures,251,,
2512,Tillverkning av dörrar och fönster av metall,Manufacture of doors and windows of metal,251,,
2521,"Tillverkning av radiatorer, ånggeneratorer och pannor för centraluppvärmning","Manufacture of central heating radiators, steam generators and boilers",252,,
2522,"Tillverkning av andra cisterner, tankar, kar och andra behållare av metall","Manufacture of other tanks, reservoirs and containers of metal",252,,
2530,Tillverkning av vapen och ammunition,Manufacture of weapons and ammunition,253,,
2540,Smidning och formning av metall och pulvermetallurgi,Forging and shaping metal and powder metallurgy,254,,
2551,Beläggning och överdragning av metall,Coating of metals,255,,
2552,Värmebehandling av metall,Heat treatment of metals,255,,
2553,Metallegoarbeten,Machining of metals,255,,
2561,Tillverkning av bestick,Manufacture of cutlery,256,,
2562,Tillverkning av lås och gångjärn,Manufacture of locks and hinges,256,,
2563,Tillverkning av verktyg och redskap,Manufacture of tools,256,,
2591,Tillverkning av stålfat o.d. behållare,Manufacture of steel drums and similar containers,259,,
2592,Tillverkning av lättmetallförpackningar,Manufacture of light metal packaging,259,,
2593,"Tillverkning av metalltrådvaror, kedjor och fjädrar","Manufacture of wire products, chain and springs",259,,
2594,Tillverkning av nitar och skruvar,Manufacture of fasteners and screw machine products,259,,
2599,Diverse övrig metallvarutillverkning,Manufacture of other fabricated metal products n.e.c.,259,,
2611,Tillverkning av elektroniska komponenter,Manufacture of electronic components,261,,
2612,Tillverkning av kretskort,Manufacture of loaded electronic boards,261,,
2620,Tillverkning av datorer och kringutrustning,Manufacture of computers and peripheral equipment,262,,
2630,Tillverkning av kommunikationsutrustning,Manufacture of communication equipment,263,,
2640,Tillverkning av hemelektronik,Manufacture of consumer electronics,264,,
2651,"Tillverkning av instrument och apparater för mätning, provning och navigering","Manufacture of instruments and appliances for measuring, testing and navigation",265,,
2652,Urtillverkning,Manufacture of watches and clocks,265,,
2660,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",266,,
2670,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning","Manufacture of optical instruments, magnetic and optical media and photographic equipment",267,,
2711,"Tillverkning av elmotorer, generatorer och transformatorer","Manufacture of electric motors, generators and transformers",271,,
2712,Tillverkning av eldistributions- och elkontrollapparater,Manufacture of electricity distribution and control apparatus,271,,
2720,Batteri- och ackumulatortillverkning,Manufacture of batteries and accumulators,272,,
2731,Tillverkning av optiska fiberkablar,Manufacture of fibre optic cables,273,,
2732,Tillverkning av andra elektroniska och elektriska ledningar och kablar,Manufacture of other electronic and electric wires and cables,273,,
2733,Tillverkning av kabeltillbehör,Manufacture of wiring devices,273,,
2740,Tillverkning av belysningsarmatur,Manufacture of lighting equipment,274,,
2751,Tillverkning av elektriska hushållsmaskiner och hushållsapparater,Manufacture of electric domestic appliances,275,,
2752,Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater,Manufacture of non-electric domestic appliances,275,,
2790,Tillverkning av annan elapparatur,Manufacture of other electrical equipment,279,,
2811,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",281,,
2812,Tillverkning av fluidteknisk utrustning,Manufacture of fluid power equipment,281,,
2813,Tillverkning av andra pumpar och kompressorer,Manufacture of other pumps and compressors,281,,
2814,Tillverkning av andra kranar och ventiler,Manufacture of other taps and valves,281,,
2815,"Tillverkning av lager, kugghjul och andra delar för kraftöverföring","Manufacture of bearings, gears, gearing and driving elements",281,,
2821,Tillverkning av ugnar och monterad värmeutrustning för bostadsuppvärmning,"Manufacture of ovens, furnaces and permanent household heating equipment",282,,
2822,Tillverkning av lyft- och godshanteringsanordningar,Manufacture of lifting and handling equipment,282,,
2823,"Tillverkning av kontorsmaskiner och kontorsutrustning, utom datorer och kringutrustning","Manufacture of office machinery and equipment, except computers and peripheral equipment",282,,
2824,Tillverkning av motordrivna handverktyg,Manufacture of power-driven hand tools,282,,
2825,"Tillverkning av luftkonditionering, utom för hushåll",Manufacture of non-domestic air conditioning equipment,282,,
2829,Tillverkning av diverse övriga maskiner för allmänt ändamål,Manufacture of other general-purpose machinery n.e.c.,282,,
2830,Tillverkning av jord- och skogsbruksmaskiner,Manufacture of agricultural and forestry machinery,283,,
2841,Tillverkning av maskiner för metallbearbetning och verktygsmaskiner för bearbetning av metall,Manufacture of metal forming machinery and machine tools for metal work,284,,
2842,Tillverkning av andra verktygsmaskiner,Manufacture of other machine tools,284,,
2891,Tillverkning av maskiner för metallurgi,Manufacture of machinery for metallurgy,289,,
2892,"Tillverkning av gruv-, bergbrytnings- och byggmaskiner","Manufacture of machinery for mining, quarrying and construction",289,,
2893,"Tillverkning av maskiner för framställning av livsmedel, drycker och tobaksvaror","Manufacture of machinery for food, beverage and tobacco processing",289,,
2894,"Tillverkning av maskiner för produktion av textil-, beklädnads- och lädervaror","Manufacture of machinery for textile, apparel and leather production",289,,
2895,"Tillverkning av maskiner för produktion av massa, papper och papp",Manufacture of machinery for paper and paperboard production,289,,
2896,Tillverkning av maskiner för gummi och plast,Manufacture of plastics and rubber machinery,289,,
2897,Tillverkning av maskiner för additiv tillverkning,Manufacture of additive manufacturing machinery,289,,
2899,Tillverkning av diverse övriga specialmaskiner,Manufacture of other special-purpose machinery n.e.c.,289,,
2910,Motorfordonstillverkning,Manufacture of motor vehicles,291,,
2920,Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar,Manufacture of bodies and coachwork for motor vehicles; manufacture of trailers and semi-trailers,292,,
2931,Tillverkning av elektrisk och elektronisk utrustning för motorfordon,Manufacture of electrical and electronic equipment for motor vehicles,293,,
2932,Tillverkning av andra delar och tillbehör till motorfordon,Manufacture of other parts and accessories for motor vehicles,293,,
3011,Byggande av civila fartyg och flytande materiel,Building of civilian ships and floating structures,301,,
3012,Byggande av fritidsbåtar,Building of pleasure and sporting boats,301,,
3013,Byggande av militära skepp och fartyg,Building of military ships and vessels,301,,
3020,Tillverkning av rälsfordon,Manufacture of railway locomotives and rolling stock,302,,
3031,"Tillverkning av civila luftfartyg, rymdfarkoster o.d.",Manufacture of civilian air and spacecraft and related machinery,303,,
3032,"Tillverkning av militära luftfartyg, rymdfarkoster o.d.",Manufacture of military air and spacecraft and related machinery,303,,
3040,Tillverkning av militära stridsfordon,Manufacture of military fighting vehicles,304,,
3091,Tillverkning av motorcyklar,Manufacture of motorcycles,309,,
3092,"Tillverkning av cyklar, rullstolar o.d.",Manufacture of bicycles and invalid carriages,309,,
3099,Diverse övrig transportmedelstillverkning,Manufacture of other transport equipment n.e.c.,309,,
3100,Tillverkning av möbler,Manufacture of furniture,310,,
3211,Prägling av mynt,Striking of coins,321,,
3212,"Tillverkning av smycken, guld- och silversmedsvaror",Manufacture of jewellery and related articles,321,,
3213,Tillverkning av bijouterier o.d.,Manufacture of imitation jewellery and related articles,321,,
3220,Tillverkning av musikinstrument,Manufacture of musical instruments,322,,
3230,Tillverkning av sportartiklar,Manufacture of sports goods,323,,
3240,Tillverkning av spel och leksaker,Manufacture of games and toys,324,,
3250,Tillverkning av medicinsk och dental utrustning,Manufacture of medical and dental instruments and supplies,325,,
3291,Tillverkning av borstbinderiarbeten,Manufacture of brooms and brushes,329,,
3299,Diverse övrig tillverkning,Other manufacturing n.e.c.,329,,
3311,Reparation och underhåll av metallvaror,Repair and maintenance of fabricated metal products,331,,
3312,Reparation och underhåll av maskiner,Repair and maintenance of machinery,331,,
3313,Reparation och underhåll av elektronisk och optisk utrustning,Repair and maintenance of electronic and optical equipment,331,,
3314,Reparation och underhåll av elapparatur,Repair and maintenance of electrical equipment,331,,
3315,Reparation och underhåll av civila fartyg och båtar,Repair and maintenance of civilian ships and boats,331,,
3316,Reparation och underhåll av civila luftfartyg och rymdfarkoster,Repair and maintenance of civilian air and spacecraft,331,,
3317,Reparation och underhåll av andra civila transportmedel,Repair and maintenance of other civilian transport equipment,331,,
3318,"Reparation och underhåll av militära stridsfordon, skepp, båtar, luftfartyg och rymdfarkoster","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft",331,,
3319,Reparation och underhåll av annan utrustning,Repair and maintenance of other equipment,331,,
3320,Installation av industrimaskiner och -utrustning,Installation of industrial machinery and equipment,332,,
3511,Generering av elektricitet från icke-förnybara energikällor,Production of electricity from non-renewable sources,351,,
3512,Generering av elektricitet från förnybara energikällor,Production of electricity from renewable sources,351,,
3513,Överföring av elektricitet,Transmission of electricity,351,,
3514,Distribution av elektricitet,Distribution of electricity,351,,
3515,Handel med elektricitet,Trade of electricity,351,,
3516,Lagring av elektricitet,Storage of electricity,351,,
3521,Framställning av gas,Manufacture of gas,352,,
3522,Distribution av gasformiga bränslen via rörnät,Distribution of gaseous fuels through mains,352,,
3523,Handel med gas via rörnät,Trade of gas through mains,352,,
3524,Lagring av gas som en del i nätförsörjningstjänster,Storage of gas as part of network supply services,352,,
3530,Försörjning av värme och kyla,Steam and air conditioning supply,353,,
3540,Mäklare och agenter för el och naturgas,Activities of brokers and agents for electric power and natural gas,354,,
3600,Vattenförsörjning,"Water collection, treatment and supply",360,,
3700,Avloppsrening,Sewerage,370,,
3811,Insamling av icke-farligt avfall,Collection of non-hazardous waste,381,,
3812,Insamling av farligt avfall,Collection of hazardous waste,381,,
3821,Materialåtervinning,Materials recovery,382,,
3822,Energiåtervinning,Energy recovery,382,,
3823,Annan återvinning av avfall,Other waste recovery,382,,
3831,Förbränning utan energiåtervinning,Incineration without energy recovery,383,,
3832,Deponering eller slutförvaring,Landfilling or permanent storage,383,,
3833,Annat bortskaffande av avfall,Other waste disposal,383,,
3900,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning",Remediation activities and other waste management service activities,390,,
4100,Byggande av bostadshus och andra byggnader,Construction of residential and non-residential buildings,410,,
4211,Anläggning av vägar och motorvägar,Construction of roads and motorways,421,,
4212,Anläggning av järnvägar och tunnelbanor,Construction of railways and underground railways,421,,
4213,Anläggning av broar och tunnlar,Construction of bridges and tunnels,421,,
4221,"Allmännyttiga anläggningsarbeten för värme, vatten och avlopp",Construction of utility projects for fluids,422,,
4222,Anläggningsarbeten för el och telekommunikation,Construction of utility projects for electricity and telecommunications,422,,
4291,Vattenbyggnad,Construction of water projects,429,,
4299,Diverse övriga anläggningsarbeten,Construction of other civil engineering projects n.e.c.,429,,
4311,Rivning av hus och byggnader,Demolition,431,,
4312,Mark- och grundarbeten,Site preparation,431,,
4313,Markundersökning,Test drilling and boring,431,,
4321,Elinstallationer,Electrical installation,432,,
4322,VVS-arbeten,"Plumbing, heat and air-conditioning installation",432,,
4323,Installation av isolering,Installation of insulation,432,,
4324,Andra bygginstallationer,Other construction installation,432,,
4331,"Puts-, fasad- och stuckatörsarbeten",Plastering,433,,
4332,Byggnadssnickeriarbeten,Joinery installation,433,,
4333,Golv- och väggbeläggningsarbeten,Floor and wall covering,433,,
4334,Måleri- och glasmästeriarbeten,Painting and glazing,433,,
4335,Annan slutbehandling av byggnader,Other building completion and finishing,433,,
4341,Takarbeten,Roofing activities,434,,
4342,Annan specialiserad bygg- och anläggningsverksamhet i samband med byggande av hus,Other specialised construction activities in construction of buildings,434,,
4350,Specialiserad bygg- och anläggningsverksamhet i samband med anläggningsarbeten,Specialised construction activities in civil engineering,435,,
4360,Förmedling avseende specialiserad bygg- och anläggningsverksamhet,Intermediation service activities for specialised construction services,436,,
4391,Murarbeten,Masonry and bricklaying activities,439,,
4399,Diverse övrig specialiserad bygg- och anläggningsverksamhet,Other specialised construction activities n.e.c.,439,,
4611,"Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat","Activities of agents involved in the wholesale of agricultural raw materials, live animals, textile raw materials and semi-finished goods",461,,
4612,"Provisionshandel med bränsle, malm, metaller och industrikemikalier","Activities of agents involved in the wholesale of fuels, ores, metals and industrial chemicals",461,,
4613,Provisionshandel med virke och byggmaterial,Activities of agents involved in the wholesale of timber and building materials,461,,
4614,"Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg","Activities of agents involved in the wholesale of machinery, industrial equipment, ships and aircraft",461,,
4615,"Provisionshandel med möbler, hushålls- och järnhandelsvaror","Activities of agents involved in the wholesale of furniture, household goods, hardware and ironmongery",461,,
4616,"Provisionshandel med textilier, kläder, pälsvaror, skodon och lädervaror","Activities of agents involved in the wholesale of textiles, clothing, fur, footwear and leather goods",461,,
4617,"Provisionshandel med livsmedel, drycker och tobak","Activities of agents involved in the wholesale of food, beverages and tobacco",461,,
4618,Provisionshandel med annat specialsortiment,Activities of agents involved in the wholesale of other particular products,461,,
4619,Icke-specialiserad provisionshandel,Activities of agents involved in non-specialised wholesale,461,,
4621,"Partihandel med spannmål, råtobak, utsäde och djurfoder","Wholesale of grain, unmanufactured tobacco, seeds and animal feeds",462,,
4622,Partihandel med blommor och växter,Wholesale of flowers and plants,462,,
4623,Partihandel med levande djur,Wholesale of live animals,462,,
4624,"Partihandel med hudar, skinn och läder","Wholesale of hides, skins and leather",462,,
4631,Partihandel med frukt och grönsaker,Wholesale of fruit and vegetables,463,,
4632,"Partihandel med kött, köttprodukter, fisk och fiskprodukter","Wholesale of meat, meat products, fish and fish products",463,,
4633,"Partihandel med mejeriprodukter, ägg, matolja och matfett","Wholesale of dairy products, eggs and edible oils and fats",463,,
4634,Partihandel med drycker,Wholesale of beverages,463,,
4635,Partihandel med tobak,Wholesale of tobacco products,463,,
4636,"Partihandel med socker, choklad- och sockerkonfektyrer","Wholesale of sugar, chocolate and sugar confectionery",463,,
4637,"Partihandel med kaffe, te, kakao och kryddor","Wholesale of coffee, tea, cocoa and spices",463,,
4638,Partihandel med andra livsmedel,Wholesale of other food,463,,
4639,"Icke-specialiserad partihandel med livsmedel, drycker och tobak","Non-specialised wholesale of food, beverages and tobacco",463,,
4641,Partihandel med textilier,Wholesale of textiles,464,,
4642,Partihandel med kläder och skodon,Wholesale of clothing and footwear,464,,
4643,Partihandel med hushållsapparater och elartiklar,Wholesale of electrical household appliances,464,,
4644,Partihandel med glas och porslin samt rengöringsmedel,Wholesale of china and glassware and cleaning materials,464,,
4645,Partihandel med parfym och kosmetika,Wholesale of perfume and cosmetics,464,,
4646,Partihandel med medicinsk utrustning och apoteksvaror,Wholesale of pharmaceutical and medical goods,464,,
4647,"Partihandel med hushållsvaror, kontors- och butiksmöbler, mattor och belysningsartiklar","Wholesale of household, office and shop furniture, carpets and lighting equipment",464,,
4648,Partihandel med ur och guldsmedsvaror,Wholesale of watches and jewellery,464,,
4649,Partihandel med andra hushållsvaror,Wholesale of other household goods,464,,
4650,Partihandel med informations- och kommunikationsutrustning,Wholesale of information and communication equipment,465,,
4661,Partihandel med jordbruksmaskiner och jordbruksutrustning,"Wholesale of agricultural machinery, equipment and supplies",466,,
4662,Partihandel med verktygsmaskiner,Wholesale of machine tools,466,,
4663,"Partihandel med gruv-, bygg- och anläggningsmaskiner","Wholesale of mining, construction and civil engineering machinery",466,,
4664,Partihandel med andra maskiner och annan utrustning,Wholesale of other machinery and equipment,466,,
4671,Partihandel med motorfordon,Wholesale of motor vehicles,467,,
4672,Partihandel med reservdelar och tillbehör till motorfordon,Wholesale of motor vehicle parts and accessories,467,,
4673,"Partihandel med motorcyklar, reservdelar och tillbehör till motorcyklar","Wholesale of motorcycles, motorcycle parts and accessories",467,,
4681,Partihandel med bränslen,"Wholesale of solid, liquid and gaseous fuels and related products",468,,
4682,Partihandel med metaller och metallmalmer,Wholesale of metals and metal ores,468,,
4683,"Partihandel med virke, andra byggmaterial och sanitetsgods","Wholesale of wood, construction materials and sanitary equipment",468,,
4684,Partihandel med järnhandelsvaror och VVS-armatur,"Wholesale of hardware, plumbing and heating equipment and supplies",468,,
4685,Partihandel med kemiska produkter,Wholesale of chemical products,468,,
4686,Partihandel med andra insatsvaror,Wholesale of other intermediate products,468,,
4687,Partihandel med avfallsprodukter och skrot,Wholesale of waste and scrap,468,,
4689,Diverse övrig specialiserad partihandel,Other specialised wholesale n.e.c.,468,,
4690,Icke-specialiserad partihandel,Non-specialised wholesale trade,469,,
4711,"Detaljhandel med brett sortiment, mest livsmedel, drycker och tobak","Non-specialised retail sale of predominately food, beverages or tobacco",471,,
4712,Annan detaljhandel med brett sortiment,Other non-specialised retail sale,471,,
4721,Detaljhandel med frukt och grönsaker,Retail sale of fruit and vegetables,472,,
4722,Detaljhandel med kött och charkuterier,Retail sale of meat and meat products,472,,
4723,"Detaljhandel med fisk, skal- och blötdjur","Retail sale of fish, crustaceans and molluscs",472,,
4724,"Detaljhandel med bröd, konditorivaror och konfektyrer","Retail sale of bread, cake and confectionery",472,,
4725,Detaljhandel med drycker,Retail sale of beverages,472,,
4726,Detaljhandel med tobaksvaror,Retail sale of tobacco products,472,,
4727,Detaljhandel med andra livsmedel,Retail sale of other food,472,,
4730,Detaljhandel med drivmedel,Retail sale of automotive fuel,473,,
4740,Detaljhandel med informations- och kommunikationsutrustning,Retail sale of information and communication equipment,474,,
4751,Detaljhandel med textilier,Retail sale of textiles,475,,
4752,Detaljhandel med bygg- och järnvaror samt färg och glas,"Retail sale of hardware, building materials, paints and glass",475,,
4753,Detaljhandel med mattor och inredningstextilier,"Retail sale of carpets, rugs, wall and floor coverings",475,,
4754,Detaljhandel med elektriska hushållsmaskiner och hushållsapparater,Retail sale of electrical household appliances,475,,
